ID,Name,Nationality,BeginDate,EndDate,Gender
3435,Barry Le Va,American,1941,2027,male
3128,Gabi Klasmer,Israeli,1950,1988,female
4243,Bruce Nauman,American,1941,2018,male
4100,Malcolm Morley,American,1931,2018,male
902,James Lee Byars,American,1932,1997,male
7917,Not Vital,Swiss,1948,2041,male
7524,Minnie Evans,American,1892,1987,female
4474,Blinky Palermo,German,1943,1977,male
2698,Hans Hofmann,American,1880,1966,male
3438,June Leaf,American,1929,1950,female
4265,Lowell Nesbitt,American,1933,1993,male
4435,Erik Ortvad,Danish,1917,2008,male
6223,Abraham Walkowitz,American,1878,1965,male
1,Robert Arneson,American,1930,1992,male
4,Charles Arnoldi,American,1946,1995,male
1867,William Fett,American,1918,2006,male
988,Mario Carreno,Chilean,1913,1999,male
388,Marilyn Baum,American,1939,2006,female
3045,Mike Kelley,American,1954,2012,male
3170,Win Knowlton,American,1953,2016,male
2519,"George Overbury ('Pop') Hart",American,1868,1933,male
3338,Justen Ladda,German,1953,1989,male
2394,Jesús Guerrero Galvan,Mexican,1910,1973,male
2117,Nancy Genn,American,1852,1890,female
3937,Knud Merrild,American,1894,1954,male
2187,Joseph Glasco,American,1925,1996,male
2089,Oronzo Gasparo,American,1903,1969,male
5349,Richard Serra,American,1938,2005,male
4188,Isaac Lane Muse,American,1906,1996,male
5497,Robert Smithson,American,1938,1973,male
1156,Chuck Close,American,1940,2026,male
4426,Felipe Orlando,Cuban,1911,2001,male
612,Oscar Bluemner,American,1867,1938,male
1741,Jacob Epstein,British,1880,1959,male
5414,Walter Richard Sickert,British,1860,1942,male
1161,William Clutz,American,1933,2028,male
5374,Honore Sharrer,American,1920,2009,female
5227,Elsa Schmid,American,1897,1970,female
339,Robert Barnes,American,1934,1965,male
5001,Robert Rohm,American,1934,2015,male
2268,Adolph Gottlieb,American,1903,1974,male
4541,Amelia Pelaez Del Casal,Cuban,1896,1968,female
780,Enrique Brinkmann,Spanish,1938,1965,male
117,William Allan,American,1936,1996,male
5892,Francisco Toledo,Mexican,1940,2019,male
354,Frances Barth,American,1946,2003,female
5488,Leon Polk Smith,American,1906,1996,male
7490,Kcho (Alexis Leyva Machado),Cuban,1970,2025,male
2645,Hilaire Hiler,American,1898,1966,male
4681,Fidelio Ponce De Leon,Cuban,1896,1949,male
5657,Florine Stettheimer,American,1871,1944,female
3177,Aleksander Kobzdej,Polish,1920,1972,male
2018,Roger Fry,British,1866,1934,male
1124,Carmen L. Cicero,American,1926,1989,male
2726,Edward Hopper,American,1882,1967,male
4430,Jose Clemente Orozco,Mexican,1883,1949,male
2921,Gwen John,British,1876,1939,female
3980,Raúl Milian,Cuban,1914,1984,male
406,William Baziotes,American,1912,1963,male
2865,Max Jacob,French,1876,1944,male
4371,Miguel Ocampo,Argentine,1922,1943,male
5244,Hans Schmithals,German,1878,1964,male
1546,Burgoyne Diller,American,1906,1965,male
2249,Spencer Frederick Gore,British,1878,1914,male
2284,John D. Graham,American,1881,1961,male
1311,Allan Rohan Crite,American,1910,2007,male
3457,Ung-no Lee,Korean,1904,1989,male
1376,Mell Daniel,American,1899,1975,male
2350,Laura Grisi,Italian,1939,2017,female
1979,Charles Ray Frazier,American,1930,2025,male
2465,Nigel Hall,British,1943,1979,male
5358,Georges-Pierre Seurat,French,1859,1891,male
2769,Richard Hunt,American,1935,1967,male
3259,Per Krohg,Norwegian,1889,1965,male
1966,Richard Francisco,American,1942,2022,male
2677,Antonius Hockelman,German,1937,2000,male
1982,Karl Free,American,1903,1947,male
2521,Marsden Hartley,American,1877,1943,male
2807,Jorg Immendorff,German,1945,2007,male
3288,Walt Kuhn,American,1877,1949,male
52,Rodolfo Abularach,Guatemalan,1933,2025,male
127,Gerhard Altenbourg,German,1926,1989,male
2310,Nancy Graves,American,1940,1995,female
1351,Roel d'Haese,Belgian,1921,1966,male
2375,Jan Groth,Norwegian,1938,2035,male
2843,Johannes Itten,Swiss,1888,1967,male
1652,Carroll Dunham,American,1949,2016,male
5180,Raymond Saunders,American,1934,2012,male
1908,John Flannagan,American,1898,1942,male
6571,Mac Zimmerman,German,1912,1995,male
3670,August Macke,German,1887,1914,male
3787,Agnes Martin,American,1912,2004,female
3567,Seymour Lipton,American,1903,1986,male
3803,Raúl Martinez,Cuban,1927,1995,male
5467,Skunder (Skunder Boghossian),Ethiopian,1937,2003,male
132148,Auguste Merle,French,1858,1899,male
4706,Giacomo Porzano,Italian,1925,2006,male
34613,Emile Josome Hodinos,French,1853,1905,male
1136,Jose Claudio Da Silva,Brazilian,1932,1955,male
5039,Theodore Roszak,American,1907,1981,male
914,Miriam Cahn,Swiss,1949,2046,female
3852,Jacques Mauny,French,1893,1962,male
913,Corrado Cagli,Italian,1910,1976,male
3864,Michael Mazur,American,1935,2009,male
4170,Maina-Miriam Munsky,German,1943,1999,female
1257,Jean Cortot,French,1925,1948,male
925,Kenneth Callahan,American,1905,1986,male
4553,Irene Rice Pereira,American,1907,1971,female
1306,Luca Crippa,Italian,1924,2002,female
4561,Bernard Perlin,American,1918,2014,male
4968,Hugo Robus,American,1885,1964,male
4870,Edda Renouf,American,1943,2022,female
94,Munira Al-Kazi,Kuwaiti,1939,2021,female
5163,Alan Saret,American,1944,1969,male
5095,Reiner Ruthenbeck,German,1937,2016,male
5266,Jan J. Schoonhoven,Dutch,1914,1994,male
5641,Joseph Stella,American,1877,1946,male
408,Jack Beal,American,1931,2013,male
4531,John Pearson,American,1940,2031,male
693,Fernando Botero,Colombian,1932,2021,male
5761,Sam Szafran,French,1934,1959,male
5334,Colin Self,British,1941,1989,male
5933,Rosemarie Trockel,German,1952,2015,female
95,Alastair (Hans H. Voight),German,1887,1969,male
5653,Hedda Sterne,American,1910,1987,female
1057,Gaston Chaissac,French,1910,1964,male
6163,Jacques Villegle,French,1926,2009,male
6188,Charmion von Wiegand,American,1899,1983,female
6510,Yoshio Yoshida,Japanese,1953,2049,male
671,Fabio Bonzi,Italian,1943,2035,male
2247,David Gordon,American,1936,1957,male
908,John Cadenhead,American,1937,2013,male
3600,Antonio Lopez Garcia,Spanish,1936,2027,male
3479,Stanley Lench,British,1934,2000,male
2111,Rupprecht Geiger,German,1908,2009,male
3622,Lucebert,Dutch,1924,1994,male
2291,Eugene Fernandez Granell,Spanish,1912,2001,male
5968,Igael Tumarkin,Israeli,1933,2029,male
2410,Paolo Guiotto,Italian,1935,2013,male
6522,Peter Young,American,1940,2000,male
3200,Stanislav Kolibal,Czech,1925,1977,male
6589,Francisco Zuniga,Mexican,1912,1998,male
4727,Maurice Prendergast,American,1859,1924,male
4256,Ernst Neizvestny,Russian,1925,2016,male
3148,Franz Kline,American,1910,1962,male
5332,Sonja Sekula,Swiss,1918,1963,female
3315,Yayoi Kusama,Japanese,1929,1990,female
1001,Flavio de R. Carvalho,Brazilian,1899,1973,male
6119,Emilio Vedova,Italian,1919,1995,male
785,Gottfried Brockmann,German,1903,1983,male
7958,Jose Leonilson,Brazilian,1957,1993,male
6542,Tono Zancanaro,Italian,1906,1985,male
3087,William Kienbusch,American,1914,1980,male
1208,Miguel Conde,Mexican,1939,1975,male
370,Jean-Michel Basquiat,American,1960,1988,male
2184,William Glackens,American,1870,1938,male
4801,Everardo Ramirez,Mexican,1906,1992,male
1597,Christian Dotremont,Belgian,1922,1979,male
4197,Elie Nadelman,American,1882,1946,male
4227,John Northcote Nash,British,1893,1977,male
5963,William Tucker,American,1935,2003,male
6636,Gordon Matta-Clark,American,1943,1978,male
5559,Eugene Speicher,American,1883,1962,male
4591,Antoine Pevsner,French,1886,1962,male
2199,Robert Gober,American,1954,2041,male
644,Richard Boix,Spanish,1894,1949,male
2240,Sidney Goodman,American,1936,2013,male
5858,Bob Thompson,American,1937,1966,male
7483,James Kearns,American,1924,1957,male
3566,Richard Lippold,American,1915,2002,male
6180,Ruth Vollmer,American,1903,1982,female
4348,Jim Nutt,American,1938,2002,male
2696,Rudolf Hoflehner,Austrian,1916,1995,male
4251,Joseph Nechvatal,American,1951,1987,male
7461,Gabriel Orozco,Mexican,1962,2039,male
5383,Charles Sheeler,American,1883,1965,male
273,Peggy Bacon,American,1895,1987,female
2202,Charles L. Goeller,American,1901,1955,male
3023,Max Kaufman,American,1891,1944,male
4146,Michael Mullen,American,1937,2036,male
5047,Mark Rothko,American,1903,1970,male
3805,Aldemir Martins,Brazilian,1922,2006,male
5455,Mario Sironi,Italian,1885,1961,male
1668,Mario Dyyon,American,1946,2013,male
1466,Adolf Dehn,American,1895,1968,male
19,Richard Artschwager,American,1923,2013,male
3476,Georges Lemmen,Belgian,1865,1916,male
2071,Emil Ganso,American,1895,1941,male
3357,Jacob Landau,American,1917,2001,male
8301,Jean Crotti,French,1878,1958,male
4529,Philip Pearlstein,American,1924,1978,male
1606,Juan Downey,Chilean,1940,1993,male
2486,David Hammons,American,1943,2020,male
1986,John Freeman,American,1942,2019,male
6462,Theo Wujcik,American,1936,2014,male
2623,Eva Hesse,American,1936,1970,female
2242,Robert Goodnough,American,1917,2010,male
8369,Matthew Smith,British,1879,1959,male
8514,Rene Portocarrero,Cuban,1914,1985,male
3140,Paul Kleinschmidt,German,1883,1949,male
4964,Ione Robinson,American,1910,1989,male
1912,Karl Anton Fleck,Austrian,1928,1983,male
5654,Maurice Sterne,American,1877,1957,male
5709,Juliusz Studnicki,Polish,1906,1978,male
7614,Pieter Laurens Mol,Dutch,1946,1998,male
6581,Marguerite Zorach,American,1887,1968,female
6582,William Zorach,American,1889,1966,male
7595,David Moreno,American,1957,2033,male
2047,Wanda Gag,American,1893,1946,female
4972,Dorothea Rockburne,American,1932,1965,female
123,Carlos Alonso,Argentine,1929,1996,male
82,Peter Agostini,American,1913,1993,male
3371,Helmut Lang,German,1924,1967,male
6347,Brett Whiteley,Australian,1939,1992,male
7616,Lari Pittman,American,1952,2007,male
6243,Frederick Wardy,American,1937,2008,male
6378,Fred Williams,Australian,1927,1982,male
4865,Emilio J. Renart,Argentine,1925,1991,male
7617,Nancy Rubins,American,1952,2009,female
4939,Humberto Rivas,Argentine,1937,2009,male
682,Jonathan Borofsky,American,1942,2029,male
7627,Rudolf Stingel,Italian,1956,2043,male
5004,Carlos Rojas,Colombian,1933,1997,male
7618,Nicola Tyson,British,1960,2049,female
3341,Richard Lahey,American,1893,1978,male
5063,John Roy,American,1930,2001,male
2218,John Golding,British,1929,2012,male
6321,Timothy West,American,1937,2012,male
6910,Rachel Whiteread,British,1963,1989,female
4559,Laszlo Peri,Hungarian,1899,1967,male
6529,Melvin Zabarsky,American,1932,1990,male
6386,Christopher Wilmarth,American,1943,1987,male
1562,Pierre Dmitrienko,French,1925,1974,male
3881,Rory McEwen,British,1932,1982,male
7462,Kim Jones,American,1944,2032,male
2539,Pierre Haubensak,Swiss,1935,1955,male
2838,Marvin Israel,American,1924,1984,male
5472,Sandi Slone,American,1939,2026,female
967,Santiago Cardenas,Colombian,1937,2024,male
7004,Leon Kossoff,British,1926,2019,male
4448,Tom Otterness,American,1952,1974,male
4584,Dimitri Petrov,American,1919,1986,male
4020,Rodolfo (Rodolfo Mishaan Pinto) Mishaan,Guatemalan,1924,1966,male
330,Peter Bardazzi,American,1943,1963,male
3163,Karla Knight,American,1958,2014,female
6656,Joy Jacobs,American,1932,2016,female
3516,Tom Levine,American,1945,2020,male
3813,Maryan S. Maryan,American,1927,1977,male
5544,Louis Soutter,Swiss,1871,1942,male
545,Domenico Bianchi,Italian,1955,2028,male
3941,Mario Merz,Italian,1925,2003,male
5681,John Storrs,American,1885,1956,male
4597,Bernard Pfriem,American,1916,1996,male
5689,Thelma Johnson Streat,American,1911,1959,female
4615,Carl Pickhardt,American,1908,2004,male
6902,Glenn Ligon,American,1960,2041,male
2725,Charles Hopkinson,American,1869,1962,male
2061,Giuseppe Gallo,Italian,1954,2029,male
7465,Elyn Zimmerman,American,1945,2009,female
3592,Robert Longo,American,1953,2020,male
5000,Christian Rohlfs,German,1849,1938,male
6075,James Van Dijk,American,1930,2002,male
5179,David Saunders,American,1954,1980,male
7520,Luc Tuymans,Belgian,1958,2030,male
5311,Carole Seborovski,American,1960,2026,female
2427,Brion Gysin,American,1916,1986,male
243,George Ault,American,1891,1948,male
1523,Roberto Diago,Cuban,1920,1955,male
883,Edward Burra,British,1905,1976,male
580,Ion Bitzan,Romanian,1924,1997,male
6521,Michael Young,American,1952,1986,male
1313,Henri-Edmond Cross,French,1856,1910,male
2352,Alexis Gritchenko,Russian,1883,1977,male
3593,Vincent Longo,American,1923,2008,male
1105,Thomas Chimes,American,1921,2009,male
508,Jose Ygnacio Bermudez,Cuban,1922,1988,male
3899,Frederick Edward McWilliam,British,1909,1992,male
648,Ilya Bolotowsky,American,1907,1981,male
8203,Kevin Appel,American,1967,2053,male
5099,Theo van Rysselberghe,Belgian,1862,1926,male
2272,Enguerrand Gourgue,Haitian,1930,1996,male
5370,Shalom Of Safed (Shalom Moskowitz),Israeli,1895,1980,male
1571,Wesley Coe Doherty,American,1919,2005,male
5286,Manfred Schwartz,American,1909,1970,male
7482,Daniel Lang,American,1935,2013,male
2839,Robert Israel,American,1939,2006,male
1285,Douglas Craft,American,1924,2015,male
5564,Nancy Spero,American,1926,2009,female
7463,Sara Sosnowy,American,1957,1988,female
7501,Toba Khedoori,Australian,1964,2025,female
2988,Morris Kantor,American,1896,1974,male
2346,Dimitri Grinevich,Russian,1895,1966,male
529,Jake Berthot,American,1939,2014,male
2353,Nikolai Gritsouk,Russian,1922,1976,male
4178,Walter Tandy Murch,American,1907,1967,male
3524,Norman Lewis,American,1909,1979,male
103,Albert Alcalay,American,1917,2008,male
673,Peter Booth,Australian,1940,2023,male
2548,Elizabeth King Hawley,American,1833,1926,female
3720,Alfred Manessier,French,1911,1993,male
5831,Georgiy Teptsov,Russian,1893,1985,male
1943,Raquel Forner,Argentine,1902,1988,female
6054,Boris Vako,Russian,1832,1928,male
434,Max Beerbohm,British,1872,1956,male
140,Jim Amaral,American,1933,2006,male
635,Varujan Boghosian,American,1926,1998,male
2125,Paul Georges,American,1923,2002,male
2591,Geoffrey Hendricks,American,1931,2018,male
3779,Ronald Markman,American,1931,1968,male
3802,Ricardo Martinez,Argentine,1923,1973,male
3692,Rene Magritte,Belgian,1898,1967,male
3933,Jan Menses,Canadian,1933,1977,male
1944,James Forsberg,American,1919,1991,male
753,Claudio Bravo,Chilean,1936,2011,male
2824,Richard W. Ireland,American,1925,2013,male
4347,Guillermo Nunez,Chilean,1930,2030,male
59,Valerio Adami,Italian,1935,1999,male
792,Horace Brodzky,American,1885,1969,male
814,Byron Browne,American,1907,1961,male
3238,William E. Krallman,American,1925,1992,male
386,Mary Bauermeister,American,1934,1971,female
3888,John McLaughlin,American,1898,1976,male
6080,Jay Van Everen,American,1875,1947,male
3695,Schilli Maier,American,1922,1989,male
5577,Carlos Maria Miguel Squirru,Argentine,1934,1998,male
175,Pat Andrea,Dutch,1942,1968,male
1361,Michael D. Dailey,American,1938,2009,male
132152,Baron de Ravallet,French,1848,1917,male
565,Robert Birmelin,American,1933,1999,male
5235,Katherine Schmidt,American,1898,1978,female
6590,Zush (Alberto Porta),Spanish,1946,1981,male
4096,Morita Yasuji,Japanese,1912,1959,male
1388,Hanne Darboven,German,1941,2009,female
4436,Osawa Gakyū,Japanese,1890,1953,male
2817,Will Insley,American,1929,2011,male
1654,Bob Duran,American,1938,2005,male
1201,Alvin Colt,American,1916,2008,male
6250,Marian Warzecha,Polish,1930,2011,female
1407,Gene Davis,American,1920,1985,male
1710,Jacob El Hanani,Israeli,1947,1995,male
262,Johannes Baader,German,1875,1955,male
320,McDonald (Mackey Jeffries) Bane,American,1928,1967,female
4341,David Novros,American,1941,2002,male
1773,Dennis Evans,American,1946,2044,male
32087,Scottie Wilson,Scottish,1889,1972,male
4663,Marcel Polak,Dutch,1902,1962,male
1068,Linda Chapman,American,1952,2008,female
4479,Panamarenko,Belgian,1940,2019,male
43,Abe Shiro (pen Name: Suichiku),Japanese,1900,1967,male
321,Colette Bangert,American,1934,1966,female
4610,Joseph Piccillo,American,1937,2022,male
2314,Larry Gray,American,1944,1980,male
2800,Ikeda Fumio (pen Name: Suijo),Japanese,1912,1983,male
5787,Takeshi Imaji,Japanese,1913,2000,male
2662,Randal Richard Hinz,American,1944,1997,male
16811,Ueda Sōkyū,Japanese,1900,1968,male
5319,Antonio Segui,Argentine,1934,1972,male
3456,Tom Lee,American,1910,1971,male
7803,Frederick Franck,American,1909,2006,male
2728,Barbara Horosko,American,1950,2020,female
2977,Gerome Kamrowski,American,1914,2004,male
4305,Vaslav Nijinsky,Russian,1890,1950,male
3162,Gwen Knight,American,1913,2005,female
4391,William Bayard Okie Jr.,American,1906,1971,male
2946,Bernard Joubert,French,1946,2031,male
3333,Georges Lacombe,French,1868,1916,male
4791,Charles Rain,American,1911,1985,male
6039,Graziella Urbinati,Italian,1927,2018,female
3636,Norman Lundin,American,1938,1987,male
4863,Nicolas Remisoff,American,1884,1975,male
4731,Jacques Prevert,French,1900,1977,male
3920,Xavier Mellery,Belgian,1845,1921,male
3990,Peter Caldwell Millett,American,1949,2029,male
7525,Andrea Zittel,American,1965,2002,female
4007,George Minne,Belgian,1867,1941,male
3551,David Ligare,American,1945,1993,male
4072,Margaret Ann Moorman,American,1948,1974,female
7521,Marlene Dumas,South African,1953,2041,female
5845,Forrest Thayer,American,1919,1951,male
1266,Alan Cote,American,1937,2035,male
7639,Ellen Gallagher,American,1965,2019,female
3342,Wolfgang Laib,German,1950,2047,male
5016,James Rosati,American,1912,1988,male
5052,Francois Rouan,French,1943,2018,male
5378,John Byam Shaw,British,1872,1919,male
1526,Stuart Diamond,American,1942,1975,male
5869,James Thurber,American,1894,1961,male
6066,Philip Van Aver,American,1939,2033,male
5143,Fred Sandback,American,1943,2003,male
1641,Dana Duff,American,1955,2037,female
2782,Peter Hutchinson,British,1930,1997,male
1052,Cesar (Cesar Baldaccini),French,1921,1998,male
3300,Lawrence Kupferman,American,1909,1982,male
1173,Barry Cohen,American,1934,1990,male
5904,Helen Torr,American,1886,1967,female
6367,Adolpho Wildt,Italian,1868,1931,male
2580,Michael Heizer,American,1944,1990,male
2364,Chaim Gross,American,1904,1991,male
2555,David V. Hayes,American,1931,2013,male
4622,Faramarz Pilaram,Iranian,1937,1982,male
3254,Harold Krisel,American,1920,2012,male
4637,Fausto Pirandello,Italian,1899,1975,male
4310,Hermann Nitsch,Austrian,1938,2000,male
3725,Henri Manguin,French,1874,1949,male
6560,Charles Hossein Zenderoudi,Iranian,1937,1962,male
1343,Lily Cushing,American,1909,1969,female
5188,Sawada Tetsuro,Japanese,1933,1998,male
1567,Eugene Dodeigne,French,1923,1997,male
1824,Helmut Federle,Swiss,1944,2006,male
4550,Giuseppe Penone,Italian,1947,2022,male
7844,Katy Schimert,American,1963,2007,female
5043,Jack Roth,American,1927,2004,male
4144,Thomas Mukarobgwa,Zimbabwean,1924,1999,male
5985,Guenter Tuzina,German,1951,1978,male
6220,John Walker,British,1939,1972,male
4377,Donald M. Oenslager,American,1902,1975,male
5028,Seymour Rosofsky,American,1924,1981,male
4793,Tomas Rajlich,Czech,1940,2032,male
4705,Candido Portinari,Brazilian,1903,1962,male
1976,Claud Lovat Fraser,British,1890,1921,male
3282,Ivan Kudriashov,Russian,1896,1972,male
3872,Allan McCollum,American,1944,2035,male
2920,Augustus John,British,1878,1961,male
4739,Stephen Prina,American,1954,1990,male
3053,Paul Kelpe,American,1902,1985,male
2554,Henri Hayden,French,1883,1970,male
4781,Leo Rabkin,American,1919,2015,male
205,Ida Applebroog,American,1929,1995,female
5303,William Scott,British,1913,1989,male
987,Carlo Carra,Italian,1881,1966,male
281,Jo Baer,American,1929,2015,female
1247,Joseph Cornell,American,1903,1972,male
1303,Leonardo Cremonini,Italian,1925,2010,male
3786,Takis Marthas,Greek,1905,1965,male
8085,Sari Dienes,American,1898,1992,female
8087,Peter Doig,British,1959,1999,male
5784,Peter Takal,American,1905,1995,male
1857,Jackie Ferrara,American,1929,1986,female
2103,Johannes Gecelli,German,1925,2011,male
8091,Julia Fish,American,1950,2020,female
2159,James Francis Gill,American,1934,1988,male
